id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous,predicted_values,Classification_Success
85567,54185141,(2021 PA15),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
52360,2509520,509520 (2007 WB),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
54452,2005604,5604 (1992 FE),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
63189,2489900,489900 (2008 KP),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
619,54217195,(2021 VR4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
40138,54214726,(2021 UL7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
27811,54104252,(2021 AL),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
59313,54016955,(2020 JG),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
86941,54209492,(2021 TS15),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
7859,54053928,(2020 RS3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
6012,3719863,(2015 KO57),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
75228,3067492,(2000 YS134),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
52120,2472263,472263 (2014 RP12),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
72832,3843131,(2019 NE2),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
18073,3735612,(2015 XC),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
82213,54104891,(2021 AY2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
42435,3986680,(2020 AL3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
56115,3836242,(2018 VO9),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
30719,3837606,(2019 AG3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
62852,3377816,(2007 KW2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
66188,3836296,(2018 WH1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
89378,54253542,(2022 EG4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
71872,54268442,(2022 GK),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
54558,3830494,(2018 RO8),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
6190,3659801,(2014 BW32),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
17583,3599542,(2012 DP8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
32409,2228502,228502 (2001 TE2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
71792,3745505,(2016 EV27),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
22792,2162173,162173 Ryugu (1999 JU3),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
11180,3843225,(2019 NQ5),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
31868,3457840,(2009 HA21),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
49205,3648839,(2013 TM4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
26469,3892279,(2019 VX),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
18852,54177976,(2021 PT),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
9130,54017541,(2020 LD2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
63050,54248041,(2022 DH),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
2457,54214728,(2021 UN7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
38310,3601298,(2012 EK8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
22399,3605597,(2012 LG4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
44738,3760487,(2016 TV10),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
13870,54105560,(2021 AL6),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
1349,3478009,(2009 WD11),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
66328,3639467,(2013 LC1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
11714,3262244,(2004 VB61),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
47814,3794969,(2017 YD1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
52731,3802448,(2018 GO2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
22502,3401189,(2008 BN16),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
76529,3989139,(2020 BW5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
8641,3163759,(2003 UO12),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
694,54110691,(2021 CP2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
67916,3670290,(2014 HJ184),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
67794,3719015,(2015 HY176),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
24916,54016768,(2020 HV6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
51206,3172331,(2004 BM11),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
76467,3991647,(2020 DU),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
70519,3739261,(2016 AM9),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
44442,3760489,(2016 TZ10),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
12703,3781446,(2017 RH15),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
2068,3092312,(2001 QM142),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
70746,3617387,(2012 VE46),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
39661,2162783,162783 (2000 YJ11),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
56056,3831076,(2018 SY2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
53917,3826689,(2018 PV10),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
29019,54054536,(2020 SS2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
62910,3789100,(2017 VG1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
3422,3728898,(2015 TF),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
50895,3789673,(2017 WZ14),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
68404,3721218,(2015 LH24),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
72867,2526449,526449 (2006 OH15),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
14670,2475016,475016 (2005 UO),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
79315,3766131,(2016 YN4),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
49446,3785691,(2017 TE2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
64380,3748365,(2016 FF12),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
16872,3661458,(2014 CA13),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
33690,3484581,(2010 AF),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
77685,54235430,(2022 AK),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
78290,3566699,(2011 KY15),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
29696,3553148,(2010 XB11),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
53782,54132066,(2021 FJ),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
85581,54145778,(2021 JF9),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
85767,54194344,(2021 RT5),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
44745,3761394,(2016 UA6),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
28606,3602623,(2012 HN),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
58537,3632675,(2013 EV108),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
10341,54055102,(2020 TV2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
58885,54212444,(2021 UB1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
61480,2152742,152742 (1998 XE12),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
7275,3643996,(2013 LX28),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
52643,2468813,468813 (2012 OT5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
40915,54168305,(2021 NY4),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
86882,2230111,230111 (2001 BE10),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
48548,3293926,(2005 TU50),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
69538,2450649,450649 (2006 UY64),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
89160,54213634,(2021 UM5),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
42533,3753696,(2016 LL1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
1928,2140333,140333 (2001 TD2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
65833,3836963,(2018 YV),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
45720,3740664,(2016 BQ),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
78142,3378561,(2007 MG),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
25364,3438964,(2008 VA15),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
28766,2344074,344074 (1997 UH9),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
15842,2005797,5797 Bivoj (1980 AA),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
37607,54162245,(2021 MQ1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
5720,3548081,(2010 TK7),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
70819,3644732,(2013 NH6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
70508,3739256,(2016 AF9),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
29520,2523816,523816 (2009 ST103),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
49074,3689018,(2014 RX22),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
87642,54212592,(2021 UL1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
48988,54051300,(2020 QG3),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
44023,3757876,(2016 QY10),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
40060,3647735,(2013 RE36),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
30219,3799299,(2018 CS2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
25966,3455137,(2009 FU23),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
57954,3841675,(2019 HM4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
86758,2365424,365424 (2010 KX7),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
50206,54099613,(2020 XJ3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
35397,3722211,(2015 MN66),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
44938,2005381,5381 Sekhmet (1991 JY),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
81766,54097964,(2020 XM),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
76711,3742874,(2016 CG137),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
20086,54145088,(2021 JZ5),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
69341,3601928,(2012 FS52),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
14053,3393818,(2007 VV83),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
16296,3771631,(2017 FS2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
22525,3662198,(2014 DF),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
52543,3893448,(2019 WW1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
43047,54016662,(2020 HK3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
24245,3423023,(2008 PE1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
22689,2450159,450159 (2000 JJ5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
37981,3175330,(2004 CO49),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
15241,3704145,(2015 AB246),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
16341,2143404,143404 (2003 BD44),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
69959,3736203,(2015 XQ128),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
50310,3723958,(2015 NW9),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
54606,3780740,(2017 QW1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
82657,2174050,174050 (2002 CC19),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
14966,3143112,(2002 VO85),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
50766,3786447,(2017 TH6),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
36814,2205378,205378 (2001 BJ16),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
56804,3838869,(2019 DX1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
20816,3647016,(2013 RO5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
25802,54153135,(2021 LV),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
5938,3781466,(2017 RB16),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
78292,3746625,(2016 EJ156),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
35366,3666733,(2014 FA44),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
18235,3354739,(2006 UJ185),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
9927,54016485,(2020 GY1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
19744,3369614,(2007 DS84),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
66250,3972422,(2020 AW),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
57712,54271307,(2022 GS3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
36922,3558279,(2011 ES4),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
22238,3841505,(2019 GK21),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
42685,3726712,(2015 RT1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
84825,3741976,(2016 CE30),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
55137,3773913,(2017 GM6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
25618,54105521,(2021 AZ5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
